,Nome,Turno,Modalidade,Mínimo,Máximo
347,ENGENHARIA MECÂNICA,Noturno,"Amplaconcorrência","731,32","757,74"
348,ENGENHARIA METALÚRGICA,Matutino,1.1,"554,66","554,66"
349,ENGENHARIA METALÚRGICA,Matutino,1.2,"634,70","664,62"
350,ENGENHARIA METALÚRGICA,Matutino,2.1,"449,06","449,06"
351,ENGENHARIA METALÚRGICA,Matutino,2.2,"680,30","688,00"
352,ENGENHARIA METALÚRGICA,Matutino,3.2,"630,76","669,36"
353,ENGENHARIA METALÚRGICA,Matutino,4.1,"546,64","546,64"
354,ENGENHARIA METALÚRGICA,Matutino,4.2,"701,58","735,92"
355,ENGENHARIA METALÚRGICA,Matutino,"Amplaconcorrência","707,86","752,54"
356,ENGENHARIA QUÍMICA,Matutino,1.1,"565,16","565,16"
357,ENGENHARIA QUÍMICA,Matutino,1.2,"683,98","734,98"
358,ENGENHARIA QUÍMICA,Matutino,2.1,"537,42","537,42"
359,ENGENHARIA QUÍMICA,Matutino,2.2,"701,12","748,80"
360,ENGENHARIA QUÍMICA,Matutino,3.2,"680,38","727,40"
361,ENGENHARIA QUÍMICA,Matutino,4.2,"752,00","771,56"
362,ENGENHARIA QUÍMICA,Matutino,"Amplaconcorrência","758,94","816,40"
363,ESTATÍSTICA,Matutino,1.1,"351,98","351,98"
364,ESTATÍSTICA,Matutino,1.2,"645,94","677,06"
365,ESTATÍSTICA,Matutino,2.2,"681,22","709,62"
366,ESTATÍSTICA,Matutino,3.1,"498,92","498,92"
367,ESTATÍSTICA,Matutino,3.2,"642,90","672,56"
368,ESTATÍSTICA,Matutino,4.2,"707,92","741,72"
369,ESTATÍSTICA,Matutino,"Amplaconcorrência","713,28","784,10"
370,FARMÁCIA,Matutino,1.1,"542,20","547,34"
371,FARMÁCIA,Matutino,1.2,"658,40","687,80"
372,FARMÁCIA,Matutino,2.1,"574,70","574,70"
373,FARMÁCIA,Matutino,2.2,"687,88","718,14"
374,FARMÁCIA,Matutino,3.1,"530,72","593,30"
375,FARMÁCIA,Matutino,3.2,"652,00","735,48"
376,FARMÁCIA,Matutino,4.1,"600,30","600,30"
377,FARMÁCIA,Matutino,4.2,"708,46","741,66"
378,FARMÁCIA,Matutino,"Amplaconcorrência","714,00","789,88"
379,FARMÁCIA,Noturno,1.1,"566,90","566,90"
380,FARMÁCIA,Noturno,1.2,"661,26","672,46"
381,FARMÁCIA,Noturno,2.1,"597,92","597,92"
382,FARMÁCIA,Noturno,2.2,"691,90","714,28"
383,FARMÁCIA,Noturno,3.1,"592,42","592,42"
384,FARMÁCIA,Noturno,3.2,"655,10","693,30"
385,FARMÁCIA,Noturno,4.1,"602,74","602,74"
386,FARMÁCIA,Noturno,4.2,"702,86","742,30"
387,FARMÁCIA,Noturno,"Amplaconcorrência","708,90","771,96"
388,FILOSOFIA,Matutino,1.1,"564,92","564,92"
389,FILOSOFIA,Matutino,1.2,"623,96","636,78"
390,FILOSOFIA,Matutino,2.2,"662,62","680,26"
391,FILOSOFIA,Matutino,3.2,"629,52","638,08"
392,FILOSOFIA,Matutino,4.2,"694,28","746,52"
393,FILOSOFIA,Matutino,"Amplaconcorrência","702,30","755,04"
394,FILOSOFIA,Noturno,1.1,"597,02","597,02"
395,FILOSOFIA,Noturno,1.2,"638,12","694,86"
396,FILOSOFIA,Noturno,2.2,"661,52","690,30"
397,FILOSOFIA,Noturno,3.2,"634,12","683,78"
398,FILOSOFIA,Noturno,4.2,"668,70","690,94"
399,FILOSOFIA,Noturno,"Amplaconcorrência","690,74","741,46"
400,FISIOTERAPIA,Matutino,1.1,"579,50","579,50"
401,FISIOTERAPIA,Matutino,1.2,"670,34","681,82"
402,FISIOTERAPIA,Matutino,2.1,"595,98","595,98"
403,FISIOTERAPIA,Matutino,2.2,"711,90","734,92"
404,FISIOTERAPIA,Matutino,3.1,"595,52","595,52"
405,FISIOTERAPIA,Matutino,3.2,"678,40","715,66"
406,FISIOTERAPIA,Matutino,4.1,"667,72","667,72"
407,FISIOTERAPIA,Matutino,4.2,"724,54","752,52"
408,FISIOTERAPIA,Matutino,"Amplaconcorrência","719,48","768,08"
409,FONOAUDIOLOGIA,Matutino,1.1,"577,04","577,04"
410,FONOAUDIOLOGIA,Matutino,1.2,"645,32","704,30"
411,FONOAUDIOLOGIA,Matutino,2.1,"592,46","592,46"
412,FONOAUDIOLOGIA,Matutino,2.2,"681,42","703,46"
413,FONOAUDIOLOGIA,Matutino,3.1,"534,84","534,84"
414,FONOAUDIOLOGIA,Matutino,3.2,"658,54","682,30"
415,FONOAUDIOLOGIA,Matutino,4.2,"679,22","700,30"
416,FONOAUDIOLOGIA,Matutino,"Amplaconcorrência","697,96","729,18"
417,FÍSICA,Matutino,1.1,"449,02","449,02"
418,FÍSICA,Matutino,1.2,"635,94","669,96"
419,FÍSICA,Matutino,2.1,"538,46","538,46"
420,FÍSICA,Matutino,2.2,"675,00","745,70"
421,FÍSICA,Matutino,3.1,"263,76","263,76"
422,FÍSICA,Matutino,3.2,"634,14","685,42"
423,FÍSICA,Matutino,4.2,"696,64","740,96"
424,FÍSICA,Matutino,"Amplaconcorrência","726,32","810,88"
425,FÍSICA,Noturno,1.1,"467,58","467,58"
426,FÍSICA,Noturno,1.2,"619,14","646,64"
427,FÍSICA,Noturno,2.2,"670,68","698,18"
428,FÍSICA,Noturno,3.1,"523,20","523,20"
429,FÍSICA,Noturno,3.2,"631,70","670,50"
430,FÍSICA,Noturno,4.2,"699,04","721,18"
431,FÍSICA,Noturno,"Amplaconcorrência","702,92","769,70"
432,GEOGRAFIA,Matutino,1.2,"630,72","684,02"
433,GEOGRAFIA,Matutino,2.2,"667,68","696,92"
434,GEOGRAFIA,Matutino,3.1,"486,28","486,28"
435,GEOGRAFIA,Matutino,3.2,"627,98","656,90"
436,GEOGRAFIA,Matutino,4.2,"697,66","714,08"
437,GEOGRAFIA,Matutino,"Amplaconcorrência","700,70","754,28"
438,GEOGRAFIA,Noturno,1.1,"568,82","568,82"
439,GEOGRAFIA,Noturno,1.2,"620,78","703,74"
440,GEOGRAFIA,Noturno,2.1,"586,74","586,74"
441,GEOGRAFIA,Noturno,2.2,"649,84","692,44"
442,GEOGRAFIA,Noturno,3.1,"559,26","559,26"
443,GEOGRAFIA,Noturno,3.2,"624,70","731,56"
444,GEOGRAFIA,Noturno,4.1,"526,46","526,46"
445,GEOGRAFIA,Noturno,4.2,"677,36","695,30"
446,GEOGRAFIA,Noturno,"Amplaconcorrência","672,18","732,30"
447,GEOLOGIA,Matutino,1.1,"509,62","509,62"
448,GEOLOGIA,Matutino,1.2,"627,04","653,70"
449,GEOLOGIA,Matutino,2.2,"674,58","691,14"
450,GEOLOGIA,Matutino,3.1,"503,36","503,36"
451,GEOLOGIA,Matutino,3.2,"659,88","687,04"
452,GEOLOGIA,Matutino,4.2,"704,78","733,64"
453,GEOLOGIA,Matutino,"Amplaconcorrência","704,98","780,42"
454,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.1,"552,00","552,00"
455,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.2,"606,56","626,24"
456,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.1,"518,58","518,58"
457,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.2,"641,10","678,70"
458,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,3.1,"516,72","516,72"
459,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,3.2,"620,56","647,20"
460,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.1,"486,24","486,24"
461,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.2,"644,34","681,34"
462,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,"Amplaconcorrência","657,62","703,24"
463,GESTÃO PÚBLICA,Noturno,1.2,"624,12","689,68"
464,GESTÃO PÚBLICA,Noturno,2.1,"457,68","457,68"
465,GESTÃO PÚBLICA,Noturno,2.2,"663,12","679,30"
466,GESTÃO PÚBLICA,Noturno,3.1,"548,46","548,46"
467,GESTÃO PÚBLICA,Noturno,3.2,"648,82","678,16"
468,GESTÃO PÚBLICA,Noturno,4.1,"530,92","530,92"
469,GESTÃO PÚBLICA,Noturno,4.2,"674,78","701,06"
470,GESTÃO PÚBLICA,Noturno,"Amplaconcorrência","691,94","751,06"
471,HISTÓRIA,Matutino,1.1,"510,68","510,68"
472,HISTÓRIA,Matutino,1.2,"661,88","674,00"
473,HISTÓRIA,Matutino,2.2,"671,58","690,12"
474,HISTÓRIA,Matutino,3.1,"417,86","417,86"
475,HISTÓRIA,Matutino,3.2,"649,82","686,26"
476,HISTÓRIA,Matutino,4.2,"707,22","756,60"
477,HISTÓRIA,Matutino,"Amplaconcorrência","717,00","778,12"
478,HISTÓRIA,Noturno,1.1,"498,66","498,66"
479,HISTÓRIA,Noturno,1.2,"643,60","683,20"
480,HISTÓRIA,Noturno,2.2,"675,06","701,72"
481,HISTÓRIA,Noturno,3.1,"594,54","594,54"
482,HISTÓRIA,Noturno,3.2,"647,42","673,66"
483,HISTÓRIA,Noturno,4.2,"696,28","702,70"
484,HISTÓRIA,Noturno,"Amplaconcorrência","708,04","761,58"
485,JORNALISMO,Matutino,1.1,"593,56","593,56"
486,JORNALISMO,Matutino,1.2,"691,28","703,50"
487,JORNALISMO,Matutino,2.2,"702,90","704,08"
488,JORNALISMO,Matutino,3.1,"556,20","556,20"
489,JORNALISMO,Matutino,3.2,"666,92","672,64"
490,JORNALISMO,Matutino,4.2,"743,82","745,84"
491,JORNALISMO,Matutino,"Amplaconcorrência","735,36","760,20"
492,JORNALISMO,Noturno,1.1,"565,28","565,28"
493,JORNALISMO,Noturno,1.2,"653,88","723,48"
494,JORNALISMO,Noturno,2.2,"691,76","697,96"
495,JORNALISMO,Noturno,3.1,"596,54","596,54"
496,JORNALISMO,Noturno,3.2,"652,18","680,42"
497,JORNALISMO,Noturno,4.2,"714,86","727,10"
498,JORNALISMO,Noturno,"Amplaconcorrência","727,74","754,60"
499,LETRAS (Bacharelado),Matutino,1.1,"549,06","549,06"
500,LETRAS (Bacharelado),Matutino,1.2,"596,48","667,94"
501,LETRAS (Bacharelado),Matutino,2.2,"651,64","684,30"
502,LETRAS (Bacharelado),Matutino,3.1,"553,26","553,26"
503,LETRAS (Bacharelado),Matutino,3.2,"627,58","709,96"
504,LETRAS (Bacharelado),Matutino,4.1,"583,50","583,50"
505,LETRAS (Bacharelado),Matutino,4.2,"690,28","711,34"
506,LETRAS (Bacharelado),Matutino,"Amplaconcorrência","693,86","739,66"
507,LETRAS (Bacharelado),Noturno,1.1,"565,58","565,58"
508,LETRAS (Bacharelado),Noturno,1.2,"605,44","684,18"
509,LETRAS (Bacharelado),Noturno,2.1,"598,34","598,34"
510,LETRAS (Bacharelado),Noturno,2.2,"640,42","664,56"
511,LETRAS (Bacharelado),Noturno,3.1,"567,46","567,46"
512,LETRAS (Bacharelado),Noturno,3.2,"626,54","676,42"
513,LETRAS (Bacharelado),Noturno,4.1,"564,64","564,64"
514,LETRAS (Bacharelado),Noturno,4.2,"662,56","702,92"
515,LETRAS (Bacharelado),Noturno,"Amplaconcorrência","677,70","753,76"
516,LETRAS (Licenciatura),Matutino,1.1,"520,38","520,38"
517,LETRAS (Licenciatura),Matutino,1.2,"619,14","685,28"
518,LETRAS (Licenciatura),Matutino,2.1,"507,78","507,78"
519,LETRAS (Licenciatura),Matutino,2.2,"650,24","697,42"
520,LETRAS (Licenciatura),Matutino,3.1,"410,02","410,02"
521,LETRAS (Licenciatura),Matutino,3.2,"622,98","686,04"
522,LETRAS (Licenciatura),Matutino,4.1,"477,36","477,36"
523,LETRAS (Licenciatura),Matutino,4.2,"687,94","730,90"
524,LETRAS (Licenciatura),Matutino,"Amplaconcorrência","690,98","812,34"
525,LETRAS (Licenciatura),Noturno,1.1,"552,14","614,90"
526,LETRAS (Licenciatura),Noturno,1.2,"620,28","675,40"
527,LETRAS (Licenciatura),Noturno,2.1,"584,58","586,06"
528,LETRAS (Licenciatura),Noturno,2.2,"645,46","693,52"
529,LETRAS (Licenciatura),Noturno,3.1,"511,90","517,06"
530,LETRAS (Licenciatura),Noturno,3.2,"618,00","695,52"
531,LETRAS (Licenciatura),Noturno,4.1,"569,92","627,22"
532,LETRAS (Licenciatura),Noturno,4.2,"656,60","699,70"
533,LETRAS (Licenciatura),Noturno,"Amplaconcorrência","664,62","727,32"
534,MATEMÁTICA,Matutino,1.1,"666,66","666,66"
535,MATEMÁTICA,Matutino,1.2,"626,50","672,38"
536,MATEMÁTICA,Matutino,2.2,"669,60","712,22"
537,MATEMÁTICA,Matutino,3.2,"630,22","692,08"
538,MATEMÁTICA,Matutino,4.2,"689,56","734,10"
539,MATEMÁTICA,Matutino,"Amplaconcorrência","696,48","785,14"
540,MATEMÁTICA,Noturno,1.2,"642,88","686,46"
541,MATEMÁTICA,Noturno,2.2,"659,58","682,56"
542,MATEMÁTICA,Noturno,3.2,"657,50","697,76"
543,MATEMÁTICA,Noturno,4.2,"698,16","730,34"
544,MATEMÁTICA,Noturno,"Amplaconcorrência","693,34","771,56"
545,MATEMÁTICA COMPUTACIONAL,Matutino,1.2,"670,30","713,78"
546,MATEMÁTICA COMPUTACIONAL,Matutino,2.2,"700,78","704,72"
547,MATEMÁTICA COMPUTACIONAL,Matutino,3.1,"492,30","492,30"
548,MATEMÁTICA COMPUTACIONAL,Matutino,3.2,"693,74","697,92"
549,MATEMÁTICA COMPUTACIONAL,Matutino,4.2,"736,24","740,08"
550,MATEMÁTICA COMPUTACIONAL,Matutino,"Amplaconcorrência","739,84","794,96"
551,MEDICINA,Integral,1.1,"688,16","713,56"
552,MEDICINA,Integral,1.2,"739,30","759,26"
553,MEDICINA,Integral,2.1,"710,48","720,06"
554,MEDICINA,Integral,2.2,"761,02","791,04"
555,MEDICINA,Integral,3.1,"672,88","724,98"
556,MEDICINA,Integral,3.2,"745,76","770,62"
557,MEDICINA,Integral,4.1,"720,52","739,98"
558,MEDICINA,Integral,4.2,"779,24","805,92"
559,MEDICINA,Integral,"Amplaconcorrência","794,52","850,82"
560,MEDICINA VETERINÁRIA,Matutino,1.1,"602,24","602,24"
561,MEDICINA VETERINÁRIA,Matutino,1.2,"671,62","726,16"
562,MEDICINA VETERINÁRIA,Matutino,2.1,"607,74","607,74"
563,MEDICINA VETERINÁRIA,Matutino,2.2,"706,50","736,56"
564,MEDICINA VETERINÁRIA,Matutino,3.1,"663,64","663,64"
565,MEDICINA VETERINÁRIA,Matutino,3.2,"684,52","736,58"
566,MEDICINA VETERINÁRIA,Matutino,4.1,"620,56","620,56"
567,MEDICINA VETERINÁRIA,Matutino,4.2,"724,26","752,12"
568,MEDICINA VETERINÁRIA,Matutino,"Amplaconcorrência","737,22","773,96"
569,MUSEOLOGIA,Matutino,1.2,"611,84","646,10"
570,MUSEOLOGIA,Matutino,2.2,"640,24","665,32"
571,MUSEOLOGIA,Matutino,3.1,"535,60","535,60"
572,MUSEOLOGIA,Matutino,3.2,"615,02","642,44"
573,MUSEOLOGIA,Matutino,4.2,"636,78","655,66"
574,MUSEOLOGIA,Matutino,"Amplaconcorrência","655,88","771,58"
575,NUTRIÇÃO,Matutino,1.1,"596,06","596,06"
576,NUTRIÇÃO,Matutino,1.2,"656,90","688,10"
577,NUTRIÇÃO,Matutino,2.1,"582,14","582,14"
578,NUTRIÇÃO,Matutino,2.2,"692,78","706,78"
579,NUTRIÇÃO,Matutino,3.1,"573,70","573,70"
580,NUTRIÇÃO,Matutino,3.2,"661,64","687,80"
581,NUTRIÇÃO,Matutino,4.1,"498,92","498,92"
582,NUTRIÇÃO,Matutino,4.2,"698,64","726,94"
583,NUTRIÇÃO,Matutino,"Amplaconcorrência","714,06","780,66"
584,ODONTOLOGIA,Matutino,1.1,"538,94","559,66"
585,ODONTOLOGIA,Matutino,1.2,"699,30","723,54"
586,ODONTOLOGIA,Matutino,2.1,"637,22","637,22"
587,ODONTOLOGIA,Matutino,2.2,"719,08","738,68"
588,ODONTOLOGIA,Matutino,3.1,"656,88","665,48"
589,ODONTOLOGIA,Matutino,3.2,"706,16","736,02"
590,ODONTOLOGIA,Matutino,4.1,"689,66","689,66"
591,ODONTOLOGIA,Matutino,4.2,"732,50","758,84"
592,ODONTOLOGIA,Matutino,"Amplaconcorrência","742,54","789,08"
593,PEDAGOGIA,Matutino,1.1,"580,42","580,42"
594,PEDAGOGIA,Matutino,1.2,"620,64","646,76"
595,PEDAGOGIA,Matutino,2.1,"508,36","508,36"
596,PEDAGOGIA,Matutino,2.2,"647,20","668,70"
597,PEDAGOGIA,Matutino,3.1,"505,88","505,88"
598,PEDAGOGIA,Matutino,3.2,"617,48","680,80"
599,PEDAGOGIA,Matutino,4.1,"458,04","458,04"
600,PEDAGOGIA,Matutino,4.2,"655,64","719,68"
601,PEDAGOGIA,Matutino,"Amplaconcorrência","665,74","754,76"
602,PEDAGOGIA,Noturno,1.1,"520,12","520,12"
603,PEDAGOGIA,Noturno,1.2,"617,42","638,00"
604,PEDAGOGIA,Noturno,2.1,"560,96","560,96"
605,PEDAGOGIA,Noturno,2.2,"643,04","682,22"
606,PEDAGOGIA,Noturno,3.2,"619,56","647,04"
607,PEDAGOGIA,Noturno,4.1,"564,42","564,42"
608,PEDAGOGIA,Noturno,4.2,"661,38","688,48"
609,PEDAGOGIA,Noturno,"Amplaconcorrência","662,72","729,06"
610,PSICOLOGIA,Matutino,1.1,"587,20","598,24"
611,PSICOLOGIA,Matutino,1.2,"678,94","708,76"
612,PSICOLOGIA,Matutino,2.1,"641,98","641,98"
613,PSICOLOGIA,Matutino,2.2,"710,82","745,44"
614,PSICOLOGIA,Matutino,3.1,"566,88","568,80"
615,PSICOLOGIA,Matutino,3.2,"689,58","721,52"
616,PSICOLOGIA,Matutino,4.1,"685,02","685,02"
617,PSICOLOGIA,Matutino,4.2,"722,72","737,60"
618,PSICOLOGIA,Matutino,"Amplaconcorrência","743,24","795,30"
619,PUBLICIDADE E PROPAGANDA,Matutino,1.1,"585,46","585,46"
620,PUBLICIDADE E PROPAGANDA,Matutino,1.2,"673,16","715,48"
621,PUBLICIDADE E PROPAGANDA,Matutino,2.2,"704,44","707,92"
622,PUBLICIDADE E PROPAGANDA,Matutino,3.1,"574,98","574,98"
623,PUBLICIDADE E PROPAGANDA,Matutino,3.2,"683,16","690,90"
624,PUBLICIDADE E PROPAGANDA,Matutino,4.2,"711,58","720,20"
625,PUBLICIDADE E PROPAGANDA,Matutino,"Amplaconcorrência","723,62","750,84"
626,QUÍMICA,Matutino,1.1,"563,52","563,52"
627,QUÍMICA,Matutino,1.2,"656,86","711,06"
628,QUÍMICA,Matutino,2.1,"530,62","530,62"
629,QUÍMICA,Matutino,2.2,"680,94","723,04"
630,QUÍMICA,Matutino,3.1,"501,42","501,42"
631,QUÍMICA,Matutino,3.2,"663,78","724,40"
632,QUÍMICA,Matutino,4.2,"681,12","739,34"
633,QUÍMICA,Matutino,"Amplaconcorrência","716,28","776,76"
634,QUÍMICA,Noturno,1.2,"642,44","652,46"
635,QUÍMICA,Noturno,2.2,"666,46","685,70"
636,QUÍMICA,Noturno,3.1,"508,46","508,46"
637,QUÍMICA,Noturno,3.2,"637,44","661,70"
638,QUÍMICA,Noturno,4.2,"680,50","697,66"
639,QUÍMICA,Noturno,"Amplaconcorrência","696,10","736,48"
640,QUÍMICA TECNOLÓGICA,Noturno,1.2,"635,30","655,68"
641,QUÍMICA TECNOLÓGICA,Noturno,2.2,"670,26","671,94"
642,QUÍMICA TECNOLÓGICA,Noturno,3.2,"645,16","687,98"
643,QUÍMICA TECNOLÓGICA,Noturno,4.2,"688,80","710,94"
644,QUÍMICA TECNOLÓGICA,Noturno,"Amplaconcorrência","692,20","739,22"
645,RADIOLOGIA,Noturno,1.1,"552,24","552,24"
646,RADIOLOGIA,Noturno,1.2,"619,40","647,52"
647,RADIOLOGIA,Noturno,2.1,"535,58","535,58"
648,RADIOLOGIA,Noturno,2.2,"646,82","670,96"
649,RADIOLOGIA,Noturno,3.1,"539,88","539,88"
650,RADIOLOGIA,Noturno,3.2,"627,90","654,16"
651,RADIOLOGIA,Noturno,4.1,"591,38","591,38"
652,RADIOLOGIA,Noturno,4.2,"665,62","708,60"
653,RADIOLOGIA,Noturno,"Amplaconcorrência","663,52","710,64"
654,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,1.1,"560,10","560,10"
655,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,1.2,"662,06","695,50"
656,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.1,"574,36","574,36"
657,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.2,"700,98","714,32"
658,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,3.2,"685,30","714,30"
659,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,4.2,"722,08","732,42"
660,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,"Amplaconcorrência","740,18","784,78"
661,RELAÇÕES PÚBLICAS,Matutino,1.1,"519,66","519,66"
662,RELAÇÕES PÚBLICAS,Matutino,1.2,"658,58","677,32"
663,RELAÇÕES PÚBLICAS,Matutino,2.2,"690,70","702,44"
664,RELAÇÕES PÚBLICAS,Matutino,3.2,"676,50","684,38"
665,RELAÇÕES PÚBLICAS,Matutino,4.2,"701,54","711,36"
666,RELAÇÕES PÚBLICAS,Matutino,"Amplaconcorrência","724,92","761,60"
667,SISTEMAS DE INFORMAÇÃO,Noturno,1.1,"540,56","540,56"
668,SISTEMAS DE INFORMAÇÃO,Noturno,1.2,"674,52","715,48"
669,SISTEMAS DE INFORMAÇÃO,Noturno,2.1,"588,80","588,80"
670,SISTEMAS DE INFORMAÇÃO,Noturno,2.2,"708,94","728,38"
671,SISTEMAS DE INFORMAÇÃO,Noturno,3.1,"631,70","631,70"
672,SISTEMAS DE INFORMAÇÃO,Noturno,3.2,"681,76","727,40"
673,SISTEMAS DE INFORMAÇÃO,Noturno,4.1,"605,32","605,32"
674,SISTEMAS DE INFORMAÇÃO,Noturno,4.2,"734,68","750,12"
675,SISTEMAS DE INFORMAÇÃO,Noturno,"Amplaconcorrência","727,86","773,84"
676,TERAPIA OCUPACIONAL,Matutino,1.1,"538,36","538,36"
677,TERAPIA OCUPACIONAL,Matutino,1.2,"625,00","654,68"
678,TERAPIA OCUPACIONAL,Matutino,2.1,"491,56","491,56"
679,TERAPIA OCUPACIONAL,Matutino,2.2,"668,42","696,10"
680,TERAPIA OCUPACIONAL,Matutino,3.1,"505,18","505,18"
681,TERAPIA OCUPACIONAL,Matutino,3.2,"631,24","662,66"
682,TERAPIA OCUPACIONAL,Matutino,4.2,"679,74","721,16"
683,TERAPIA OCUPACIONAL,Matutino,"Amplaconcorrência","684,82","733,90"
684,TURISMO,Matutino,1.1,"585,44","585,44"
685,TURISMO,Matutino,1.2,"610,88","656,76"
686,TURISMO,Matutino,2.1,"510,46","510,46"
687,TURISMO,Matutino,2.2,"653,08","685,28"
688,TURISMO,Matutino,3.1,"522,70","522,70"
689,TURISMO,Matutino,3.2,"623,62","633,98"
690,TURISMO,Matutino,4.1,"574,08","574,08"
691,TURISMO,Matutino,4.2,"643,82","698,42"
692,TURISMO,Matutino,"Amplaconcorrência","666,66","726,70"
693,ZOOTECNIA,Matutino,1.2,"598,78","648,24"
694,ZOOTECNIA,Matutino,2.2,"653,76","675,86"
695,ZOOTECNIA,Matutino,3.1,"470,10","470,10"
696,ZOOTECNIA,Matutino,3.2,"600,20","620,10"
697,ZOOTECNIA,Matutino,4.2,"632,06","649,12"
698,ZOOTECNIA,Matutino,"Amplaconcorrência","647,44","710,20"
699,"Mínimogeral","Máximogeral",,,
700,263.76,850.82,,,
